tour_id|tour_user_id|tour_name|tour_description|tour_note|tour_includes|tour_not_includes|tour_starter_point|URL|tour_price|tour_price_note|tour_child_price|tour_viality_from|tour_viality_to|tour_created_at|tour_update_at|tour_days|tour_nights|tour_state|tour_hounsing_type|tour_country_id|tour_housing_name|tour_stock|tour_commision|tour_in_home|tour_is_canatour|tour_blocked|tour_adult_foreigner_price|tour_child_foreigner_price|tour_purchase_time|tour_min_passenger|tour_published_on|tour_name_en|tour_translation_mode|tour_list_price|tour_duration_in_hours|tour_language|tour_start_time|tour_cancellation_policy|tour_reservations_count|tour_city|name of tour operator|tour_distribution|pago nulo|pago aprobado|pago expirado|pago extornado|pago no procesado|pago pendiente|por pagar
48 |25 |Viña del Mar y Valparaíso desde el Puerto de Valparaiso |<ul><li>Disfrute de una excursión privada en tierra que se recoge en el puerto de cruceros de Valparaiso y disfrutará de un hermoso recorrido en Valparaiso, declarado Patrimonio de la Humanidad por la UNESCO en la costa del Pacífico de Chile.&nbsp;</li><li>En esta ciudad nos deleitaremos con Cerro Alegre, Cerro Concepción y Mirador 21 de Mayo. En Viña del Mar visitaremos el Reloj de Flores, el Casino y el Museo Fonck.&nbsp;</li><li>La entrega puede realizarse en su hotel ubicado en el centro de Santiago o en el aeropuerto (sin cargo adicional)</li></ul> |<ol><li>Puede dejarlo en el Aeropuerto Internacional de Santiago o en su hotel en Santiago.</li><li>Si se hospeda en Hilton (Aeropuerto), Holiday Inn (Aeropuerto), Diego de Almagro (Aeropuerto), Manquehue (Aeropuerto), Radisson Petra (La Dehesa) o Mercure (Ciudad Empresarial, Quilicura) debe llegar a una de nuestras zonas de recogida ubicadas en el centro de la ciudad, Providencia o Las Condes.&nbsp;</li></ol> |<ul><li>Recogida en el muelle de Valparaíso,</li><li>Entrega en el hotel o aeropuerto de Santiago,</li><li>Visita guiada de habla inglesa de Valparaíso y Viña del Mar,</li><li>Seguro de transporte.</li></ul> |<ul><li>Propinas opcionales,&nbsp;</li><li>Tarifas de entrada al casino y al museo Fonck,&nbsp;</li><li>Almuerzo.</li></ul> |<ul><li>Puerto de Valparaiso.</li><li>Dias de operación: de Lunes a domingo</li><li>Temporada: todo el año</li></ul> |vina-del-mar-y-valparaiso-desde-el-puerto-de-valparaiso |105600 | |52800 |2019-07-01 |2022-12-31 |2019-07-09 17:55:14 |2022-01-31 18:17:32 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |105600 |52800 |24 |2 |2019-08-27 |Viña del Mar and Valparaíso from the Port of Valparaiso |auto |105600 |8 |Español |09:00 |100p-7days |0 |Valparaíso |CHIRAK / GRAY LINE CHILE |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
49 |25 |Cata de Vinos Undurraga |<ul><li>Ubicado en el valle de Maipo, Undurraga es una de las bodegas más emblemáticas de nuestro país.&nbsp;</li><li>Exportación de productos a 65 países de todo el mundo.</li></ul> |<ol><li>Si se hospeda en Hilton (Aeropuerto), Holiday Inn (Aeropuerto), Diego de Almagro (Aeropuerto), Manquehue (Aeropuerto), Radisson Petra (La Dehesa) o Mercure (Ciudad Empresarial, Quilicura), debe contactar a uno de nuestra selección. Subir zonas ubicadas en el centro, Providencia o Las Condes.</li></ol> |<ul><li>Recogida en el hotel y traslado desde los hoteles de Santiago,</li><li>Seguro de transporte,&nbsp;</li><li>Visita guiada,</li><li>Degustación de vinos,&nbsp;</li><li>Admisión a la bodega.</li></ul> |<ul><li>Comidas y bebidas no especificadas en el Itinerario,</li><li>Propinas opcionales.</li></ul> |<ul><li>Hoteles ubicados en Santiago centro, Providencia, Las Condes, Vitacura y Ciudad de Santiago.</li><li>Dias de operación: de Martes a Domingo</li><li>Temporada: todo el año</li></ul> |cata-de-vinos-undurraga |52800 | |36800 |2019-07-01 |2022-12-31 |2019-07-09 17:55:30 |2022-01-31 18:21:37 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |52800 |36800 |24 |2 |2019-08-27 |Undurraga Wine Tasting |auto |52800 |4 |Español |08:00 |100p-7days |0 |Metropolitana De Santiago |CHIRAK / GRAY LINE CHILE |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
50 |25 |Valparaiso a Pie Incluyendo Funiculares y Trolebuses |<ul><li>Descubra Valparaiso, la "joya de la costa del Pacífico", con sus casas de colores y sus innumerables colinas y ascensores que se abren camino hacia las empinadas laderas.&nbsp;</li><li>El corazón de la ciudad vieja y sus funiculares (que son únicos en el mundo) han sido declarados Patrimonio de la Humanidad por la UNESCO, y las áreas de Cerro Concepción y Cerro Alegre realmente capturan el espíritu vibrante de la ciudad.&nbsp;</li><li>¡Las entradas a los funiculares y trolebuses están incluidas en el precio!</li></ul> |<ol><li>Se recomiendan zapatos cómodos para caminar.&nbsp;</li><li>El tour no funciona con lluvia (en caso de cancelación por condiciones climáticas, propondremos una fecha alternativa o procesaremos el reembolso completo del service)</li><li>Este tour no opera los siguientes días: 18 de septiembre, 25 de diciembre, 01 de enero.</li></ol> |<ul><li>Guía bilingüe,</li><li>Recorrido a pie,&nbsp;</li><li>2 funiculares, y&nbsp;</li><li>1 boleto de trolebús.</li></ul> |<ul><li>Recogida y regreso al hotel,</li><li>Comidas y bebidas no especificadas en el Itinerario,</li><li>Propinas opcionales.</li></ul> |<ul><li>El punto de encuentro será Plaza Sotomayor frente al Consejo Nacional para la Cultura y el Arte.&nbsp;</li><li>Preséntese al menos 15 minutos antes de la hora de inicio.<br></li><li>Dias de operación: de Lunes a Domingo</li><li>Temporada: todo el año</li></ul> |valparaiso-a-pie-incluyendo-funiculares-y-trolebuses |44000 | |44000 |2019-07-01 |2022-12-31 |2019-07-09 17:55:38 |2022-01-31 18:29:51 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |44000 |44000 |24 |2 |2019-08-27 |Valparaiso on Foot Including Funiculars and Trolleybuses |auto |44000 |3 |Español |15:00 |100p-7days |0 |Valparaíso |CHIRAK / GRAY LINE CHILE |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
51 |25 |Bodega del Valle de Colchagua desde Santiago |<ul><li>El valle de Colchagua es una de las áreas más importantes del hemisferio sur para producir vinos debido a sus hermosas granjas, montañas y ríos.&nbsp;</li><li>Es un lugar donde los que trabajan la tierra están orgullosos de sus raíces chilenas.</li></ul> |<ol><li>Las bodegas pueden cambiar debido a la disponibilidad: si se hospeda en Hilton (Aeropuerto), Holiday Inn (Aeropuerto), Diego de Almagro (Aeropuerto), Radisson Petra (La Dehesa), Mercure (Ciudad Empresarial - Quilicura), debe comunicarse con uno de Nuestras zonas de recogida ubicadas en el centro, Providencia o Las Condes.&nbsp;</li></ol> |<ul><li>Traslado de ida y vuelta a los hoteles de Santiago,</li><li>Guía bilingüe,</li><li>Admisión a bodegas y museo de Colchagua,</li><li>Degustación de vinos,</li><li>Botella de vino de reserva,&nbsp;</li></ul> |<ul><li>Propinas opcionales,&nbsp;</li><li>Almuerzo en la bodega (si se selecciona la opción).</li></ul> |<ul><li>Hoteles ubicados en Santiago centro, Providencia, Las Condes, Vitacura y&nbsp;Ciudad de Santiago.</li><li>Dias de operación: de Martes a domingo</li><li>Temporada: todo el año</li></ul> |bodega-del-valle-de-colchagua-desde-santiago |190400 | |132000 |2019-07-01 |2022-12-31 |2019-07-09 17:55:48 |2022-02-19 10:13:25 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |190400 |132000 |24 |2 |2019-08-27 |Colchagua Valley winery from Santiago |auto |190400 |NULL |Español |07:00 |100p-7days |0 |Metropolitana De Santiago |CHIRAK / GRAY LINE CHILE |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
52 |25 |Bodega Cousino Macul |<ul><li>Descubra la bodega Cousiño Macul, donde será recibido por un guía bilingüe que lo guiará a través de las bodegas del centenario, mientras le cuenta la historia de la familia Cousiño y la bodega.</li></ul> |<ol><li>Si se hospeda en Hilton (Aeropuerto), Holiday Inn (Aeropuerto), Diego de Almagro (Aeropuerto), Radisson Petra (La Dehesa), Mercure (Ciudad Empresarial - Quilicura) debe llegar a una de nuestras zonas de recogida ubicadas en el centro de la ciudad. Providencia o Las Condes.</li></ol> |<ul><li>Traslado de ida y vuelta desde los hoteles de Santiago,&nbsp;</li><li>Tarifa de entrada,&nbsp;</li><li>Degustación de vinos,&nbsp;</li><li>Visita guiada.</li></ul> |<ul><li>Propinas opcionales,</li><li>Almuerzo.</li></ul> |<ul><li>Hoteles ubicados en Santiago centro, Providencia, Las Condes, Vitacura y Ciudad de Santiago.</li><li>Dias de operación: de Martes a domingo</li><li>Temporada: todo el año</li></ul> |bodega-cousino-macul |43200 | |30400 |2019-07-01 |2022-12-31 |2019-07-09 17:55:57 |2022-01-31 18:44:35 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |43200 |30400 |24 |2 |2019-08-27 |Cousino Macul Winery |auto |43200 |4 |Español |08:00 |100p-7days |0 |Metropolitana De Santiago |CHIRAK / GRAY LINE CHILE |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
53 |25 |Frutillar y Puerto Octay |<ul><li>Explore la ciudad de Frutillar, Puerto Octay y el hermoso lago Llanquihue en este recorrido lleno de historia y vistas impresionantes.</li></ul> |<ol><li>Se recomienda usar ropa cómoda.&nbsp;</li></ol> |<ul><li>Traslado de ida y vuelta desde los hoteles de Puerto Varas o Puerto Montt,</li><li>Guía bilingüe.</li></ul> |<ul><li>Admisión al museo (3.200 CLP) ,</li><li>Almuerzo,</li><li>Propinas opcionales.</li></ul> |<ul><li>Hoteles dentro del radio urbano de Puerto Montt/Puerto Varas.</li><li>Dias de operación: de Lunes a domingo</li><li>Temporada: todo el año</li></ul> |frutillar-y-puerto-octay |50400 | |25600 |2019-07-01 |2022-12-31 |2019-07-09 17:56:07 |2022-01-31 18:50:42 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |50400 |25600 |24 |1 |2019-08-27 |Frutillar and Puerto Octay |auto |50400 |4 |Español |08:30 |100p-7days |0 |De Los Lagos |CHIRAK / GRAY LINE CHILE |Turismoi - E-Comerce |8 |0 |0 |1 |0 |0 |1
54 |25 |Centro Histórico Punta Arenas y Museo Salesiano |<ul><li>Vistas panorámicas, monumentos, el derecho de Magallanes, museo son una visita obligada en la ciudad de Punta Arenas.&nbsp;</li><li>Descubre en este City Tour Cultural Clásico las principales atracciones de la ciudad.</li></ul> |<ol><li>El tour sale de Punta Arenas.&nbsp;</li><li>Por favor traiga una chaqueta o suéter.</li></ol> |<ul><li>Recogida en el hotel y traslado desde los hoteles de Punta Arenas,</li><li>Seguro de transporte,&nbsp;</li><li>Guía bilingüe,</li><li>Ingreso al Museo Salesiano Maggiorino Borgatello.</li></ul> |<ul><li>Comidas y bebidas no especificadas,</li><li>Propinas opcionales.</li></ul> |<ul><li>Hoteles dentro del radio urbano de Punta Arenas.</li><li><b>Dias de operación: de Martes a Domingo</b></li><li><b>Temporada: Octubre a Marzo</b></li></ul> |centro-historico-punta-arenas-y-museo-salesiano |61600 | |61600 |2019-07-01 |2022-12-31 |2019-07-09 17:56:53 |2022-01-31 18:52:32 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |61600 |61600 |24 |2 |2019-08-27 |Punta Arenas Historic Center and Salesian Museum |auto |61600 |4 |Español |09:00 |100p-7days |0 |Magallanes Y De La Antártica Chilena |CHIRAK / GRAY LINE CHILE |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
55 |25 |Punta Arenas y Museo Nao Victoria Clásico |<ul><li>Aprovecha este histórico y cultural recorrido clásico de la ciudad de Punta Arenas.&nbsp;</li><li>Descubriremos las principales atracciones culturales de la ciudad con una explicación completa proporcionada por nuestra guía en vivo bilingüe (inglés y español).&nbsp;</li><li>Después de eso, visitaremos el Museo Nao Victoria donde encontraremos réplicas de barcos, armas, herramientas de navegación, así como copias antiguas de documentos y libros relacionados con réplicas de barcos.</li></ul> |<ol><li>Por favor traiga una chaqueta o suéter.</li></ol> |<ul><li>Recojo en el hotel y traslado desde los hoteles de Punta Arenas,</li><li>Seguro de transporte,&nbsp;</li><li>Guía bilingüe,</li><li>Entrada al Museo Nao Victoria.</li></ul> |<ul><li>Recojo en el aeropuerto y el puerto,&nbsp;</li><li>Comidas y bebidas no especificadas,</li><li>Propinas opcionales.</li></ul> |<ul><li>Hoteles dentro del radio urbano de Punta Arenas.</li><li><b>Temporada:</b> de Octubre a Marzo</li><li><b>Dias de operación:</b> de Martes a Domingo</li></ul> |punta-arenas-y-museo-nao-victoria-clasico |61600 | |61600 |2019-07-01 |2022-12-31 |2019-07-09 17:57:00 |2022-01-31 19:03:17 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |61600 |61600 |24 |2 |2019-08-27 |Punta Arenas and Nao Victoria Classic Museum |auto |61600 |4 |Español |09:00 |100p-7days |0 |Magallanes Y De La Antártica Chilena |CHIRAK / GRAY LINE CHILE |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
56 |25 |Tour de Pingüinos en Isla Magdalena |<ul><li>Ubicada a 20 millas (32 km) al noreste de Punta Arenas, en medio del Estrecho de Magallanes, la Isla Magdalena es una visita obligada para los amantes de los animales.&nbsp;</li><li>La isla, un área protegida desde 1982, pasó a llamarse Momento Natural de Los Pinguinos. Tiene un ecosistema interesante, hogar de más de 120,000 parejas de pingüinos que se reproducen durante el verano y otras aves como cormoranes y gaviotas andinas.</li></ul> |<ol><li>Use ropa cómoda, abrigada y zapatos o botas de trekking.&nbsp;</li><li>Por favor traiga una chaqueta o suéter, bufanda, gorra, lentes de sol y agua.&nbsp;</li><li>Se requiere el nombre, número, fecha de caducidad y país del pasaporte al momento de la reserva para todos los participantes (obligatorio).</li><li>El tour está sujeto a las condiciones climáticas.</li><li>En temporada alta (vacaciones de Navidad, fechas de cruceros) el horario de su tour puede variar según la disponibilidad.&nbsp;</li><li>Nos pondremos en contacto con usted después de su compra para confirmar la hora de recogida de su tour.&nbsp;</li><li>Recuerde que este tour no incluye el transporte de ida y vuelta desde / hacia su hotel en Punta Arenas.</li></ol> |<ul><li>Traslado de ida y vuelta desde / hacia el hotel Punta Arenas hasta el muelle de Prat (donde se embarca),&nbsp;</li><li>Viaje en bote,</li><li>Entrada al Monumento Natural Los Pinguinos,&nbsp;</li><li>Bocadillos.</li></ul> |<ul><li>Comidas y bebidas no mencionadas,</li><li>Propinas opcionales.</li></ul> |<ul><li>Hoteles dentro del radio urbano de Punta Arenas.</li><li><b>Temporada: </b>de Octubre a Marzo</li><li><b>Dias de operación: </b>de Lunes a Domingo</li></ul> |tour-de-pinguinos-en-isla-magdalena |130720 | |130720 |2019-07-01 |2022-12-31 |2019-07-09 17:57:41 |2021-08-26 17:45:19 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |130720 |130720 |24 |1 |2019-08-27 |Penguin Tour in Magdalena Island |auto |130720 |6 |Español |07:00 |100p-7days |0 |Magallanes Y De La Antártica Chilena |CHIRAK / GRAY LINE CHILE |Turismoi - E-Comerce |5 |0 |0 |0 |0 |0 |0
57 |25 |Vista de Ballenas, Pingüinos y Glaciares desde Punta Arenas |<ul><li>El cabo Froward, el punto más al sur de nuestro mundo continental, los glaciares, las ballenas jorobadas, las ballenas Sei, los delfines Piebald, los delfines de ommerson y el pingüino de Magallanes forman parte de las maravillas naturales de la región austral del Estrecho de Magallanes y la Isla de Tierra del Fuego.&nbsp;</li><li>Uno de los lugares más remotos y prístinos del planeta, este viaje de un día completo nos hará sentir lo salvaje de la naturaleza en toda su plenitud.</li></ul> |<ol><li>El tour sale de Punta Arenas.&nbsp;</li><li>Debe presentarse en José Nogueira # 1255, en el punto de encuentro del proveedor a las 4:00 am.&nbsp;</li><li>Use ropa cómoda y abrigada y zapatos o botas de trekking.</li><li>Por favor traiga una chaqueta o suéter, una bufanda, un gorro. gafas de sol y agua.</li><li>El nombre, número, caducidad y país del pasaporte se requieren al momento de la reserva para todos los participantes (obligatorio).</li><li>El tour está sujeto a las condiciones climáticas.</li></ol> |<ul><li>Traslados entre el punto de encuentro y el muelle,</li><li>Viaje en barco,&nbsp;</li><li>Almuerzo,&nbsp;</li><li>Desayuno,&nbsp;</li><li>Té, café y galletas a bordo.&nbsp;</li><li>Guía bilingüe.</li></ul> |<ul><li>Traslado de ida y vuelta desde los hoteles de Punta Arenas al muelle o punto de reunión,</li><li>Propinas opcionales.</li></ul> |<ul><li>Jose Nogueira #1255, Punta Arenas.</li></ul> |vista-de-ballenas-pinguinos-y-glaciares-desde-punta-arenas |296528 | |296528 |2019-07-01 |2020-06-30 |2019-07-09 17:57:50 |2019-11-06 12:11:09 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |296528 |296528 |24 |1 |2019-11-06 |View of Whales, Penguins and Glaciers from Punta Arenas |auto |296528 |NULL |Español |04:00 |100p-7days |0 |Magallanes Y De La Antártica Chilena |CHIRAK / GRAY LINE CHILE |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
58 |25 |City Tour y Visita a Bodega Concha y Toro |<ul><li>Durante este recorrido, vea cómo el rico patrimonio cultural de Chile cobra vida a través de los símbolos icónicos de la ciudad, como la Plaza de Armas (Plaza Mayor), el Cerro Santa Lucía y el Barrio Lastarria, La Moneda (Palacio de Gobierno), la Oficina de Correos y el La Catedral Metropolitana de Santiago con sus vistas únicas de la ciudad y el Barrio Bellavista con los mejores restaurantes y vida nocturna que puedes encontrar en Santiago.&nbsp;</li><li>Al día siguiente, pase una mañana encantadora explorando los terrenos de la tradicional bodega Concha y Toro, productora del mundialmente famoso Cabernet Sauvignon chileno.</li><li>Usted podrá elegir el orden de los tours, siendo primero el City tour por Santiago y después la visita a la bodega o viceversa.</li><li>Ambos tours cuentan con una duración de 4 horas y pueden realizarse según 2 opciones según su preferencia:<br><br>OPCIÓN 1:<br>Día completo:&nbsp; De 8 a 12 (Tour 1) - De 2 a 6 (Tour 2)<br><br>OPCIÓN 2:<br>Tour en 2 días:&nbsp;&nbsp;Día 1 : De 8 a 12// De 2 a 6 Tour 1&nbsp; -&nbsp; Día 2:&nbsp;&nbsp;De 8 a 12// De 2 a 6 Tour 2&nbsp;&nbsp;<br><br></li><li>Una vez realizada la compra, se coordina con el operador.&nbsp;&nbsp;<br><br><br></li></ul> |<ol><li>No se permite que los niños participen en la Opción de vino y queso.</li><li>Si se hospeda en Hilton (Aeropuerto), Holiday Inn (Aeropuerto), Diego de Almagro (Aeropuerto), Manquehue (Aeropuerto), Radisson Petra (La Dehesa) o Mercure (Ciudad Empresarial, Quilicura) debe llegar a una de nuestras zonas de recogida ubicadas en el centro, Providencia o Las Condes.</li></ol> |<ul><li>Recogida en el hotel y traslado desde los hoteles de Santiago,</li><li>Seguro de transporte,&nbsp;</li><li>Guía bilingüe.</li></ul> |<ul><li>Recogida y devolución en el Aeropuerto Internacional de Santiago,</li><li>Alimentos y bebidas selectas,</li><li>Comidas y bebidas no especificadas en el Itinerario,&nbsp;</li><li>Propinas opcionales.</li></ul> |<ul><li>Hoteles ubicados en Santiago centro, Providencia, Las Condes, Vitacura y Ciudad de Santiago.</li><li>Ambos tours parten desde la misma ubicación.</li><li>Dias de operación: de Lunes a Domingo</li><li>Temporada: todo el año</li></ul> |city-tour-y-visita-a-bodega-concha-y-toro |88800 | |54400 |2019-07-01 |2022-12-31 |2019-07-09 17:58:01 |2022-02-01 12:52:56 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |88800 |54400 |24 |2 |2019-08-27 |City Tour and Visit to Concha y Toro Winery |auto |88800 |7 |Español |08:00 |100p-7days |0 |Metropolitana De Santiago |CHIRAK / GRAY LINE CHILE |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
59 |25 |Costa de Viña del Mar y Casa de Pablo Neruda en Isla Negra |<ul><li>Tome esta excursión privada y experimente la exquisita región vinícola de la costa central de Chile.&nbsp;</li><li>Relájese en la paradisíaca playa de Viña del Mar y visite el sueño de un amante de la literatura, en la Isla Negra, la casa náutica excéntrica del Premio Nobel Poeta Pablo Neruda.</li></ul> |<ol><li>Si se hospeda en Hilton (Aeropuerto), Holiday Inn (Aeropuerto), Diego de Almagro (Aeropuerto), Manquehue (Aeropuerto), Radisson Petra (La Dehesa) o Mercure (Ciudad Empresarial, Quilicura), debe contactar a uno de nuestra selección. Subir zonas ubicadas en el centro, Providencia o Las Condes.&nbsp;</li></ol> |<ul><li>Ida y retorno al hotel,</li><li>Tarifa de entrada al museo.</li></ul> |<ul><li>Comidas y bebidas no especificadas en el Itinerario,&nbsp;</li><li>Propinas opcionales.</li></ul> |<ul><li>Hoteles ubicados en Santiago centro, Providencia, Las Condes, Vitacura y Ciudad de Santiago.</li><li>Dias de operación: de martes a Domingo</li><li>Temporada: todo el año</li></ul> |costa-de-vina-del-mar-y-casa-de-pablo-neruda-en-isla-negra |152000 | |84800 |2019-07-01 |2022-12-31 |2019-07-09 17:58:10 |2022-02-01 12:54:50 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |152000 |84800 |24 |2 |2019-08-27 |Coast of Viña del Mar and Pablo Neruda's House in Isla Negra |auto |152000 |NULL |Español |08:00 |100p-7days |0 |Metropolitana De Santiago |CHIRAK / GRAY LINE CHILE |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |1
