tour_id	tour_user_id	tour_name	tour_description	tour_starter_point	URL	tour_price	tour_child_price	tour_viality_from	tour_viality_to	tour_created_at	tour_update_at	tour_days	tour_nights	tour_state	tour_hounsing_type	tour_country_id	tour_housing_name	tour_stock	tour_commision	tour_in_home	tour_is_canatour	tour_blocked	tour_adult_foreigner_price	tour_child_foreigner_price	tour_purchase_time	tour_min_passenger	tour_published_on	tour_name_en	tour_translation_mode	tour_list_price	tour_duration_in_hours	tour_language	tour_start_time	tour_cancellation_policy	tour_reservations_count	turismoi_network	saas_network	tour_operador_name	payment_type
16|	21|	Saltos de Petrohue|	<ul><li>Los Saltos del Río Petrohué son caidas de agua ubicadas a una corta distancia río abajo del lago Todos Los Santos.Se encuentran dentro del Parque nacional Vicente Pérez Rosales cercano a la ruta hacia Petrohué, una localidad al borde de aquel lago.&nbsp;</li><li>Entre las aves se destacan el pato correntino, el carpintero negro, el picaflor chico, la tagua común, el águila y el martín pescador.</li><li>La mayor parte de los bosques del parque corresponden al tipo siempreverde, donde se desarrolla una amplia gama de ambientes. En lugares planos y de mal drenajes como laguna Cayutúe, predomina el bosque húmedo de galería compuesto principalmente por canelo, coigüe, patagua y pitra.</li><li>Recorreremos lugares paradisíacos en donde veremos lagos, volcanes,  saltos de agua y bosques nativos.</li><li>Tendremos la posibilidad de disfrutar del canto de un ave endémica como el Chucao.</li></ul>|	<ul><li><b>Puerto Montt o Puerto Varas:&nbsp;</b>Recogida en lugar de alojamiento o punto a convenir.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	saltos-de-petrohue|	40000|	40000|	2019-06-01|	2022-12-31|	2019-03-31 20:54:32|	2022-02-21 12:53:18|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	40000|	40000|	24|	2|	2019-10-23|	Petrohue Falls|	auto|	40000|	NULL|	Español|	11:00|	100p-7days|	0|	1|	1|	Angelmo Tours|	NULL|
16|	21|	Saltos de Petrohue|	<ul><li>Los Saltos del Río Petrohué son caidas de agua ubicadas a una corta distancia río abajo del lago Todos Los Santos.Se encuentran dentro del Parque nacional Vicente Pérez Rosales cercano a la ruta hacia Petrohué, una localidad al borde de aquel lago.&nbsp;</li><li>Entre las aves se destacan el pato correntino, el carpintero negro, el picaflor chico, la tagua común, el águila y el martín pescador.</li><li>La mayor parte de los bosques del parque corresponden al tipo siempreverde, donde se desarrolla una amplia gama de ambientes. En lugares planos y de mal drenajes como laguna Cayutúe, predomina el bosque húmedo de galería compuesto principalmente por canelo, coigüe, patagua y pitra.</li><li>Recorreremos lugares paradisíacos en donde veremos lagos, volcanes,  saltos de agua y bosques nativos.</li><li>Tendremos la posibilidad de disfrutar del canto de un ave endémica como el Chucao.</li></ul>|	<ul><li><b>Puerto Montt o Puerto Varas:&nbsp;</b>Recogida en lugar de alojamiento o punto a convenir.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	saltos-de-petrohue|	40000|	40000|	2019-06-01|	2022-12-31|	2019-03-31 20:54:32|	2022-02-21 12:53:18|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	40000|	40000|	24|	2|	2019-10-23|	Petrohue Falls|	auto|	40000|	NULL|	Español|	11:00|	100p-7days|	0|	1|	1|	Angelmo Tours|	pago aprobado|
16|	21|	Saltos de Petrohue|	<ul><li>Los Saltos del Río Petrohué son caidas de agua ubicadas a una corta distancia río abajo del lago Todos Los Santos.Se encuentran dentro del Parque nacional Vicente Pérez Rosales cercano a la ruta hacia Petrohué, una localidad al borde de aquel lago.&nbsp;</li><li>Entre las aves se destacan el pato correntino, el carpintero negro, el picaflor chico, la tagua común, el águila y el martín pescador.</li><li>La mayor parte de los bosques del parque corresponden al tipo siempreverde, donde se desarrolla una amplia gama de ambientes. En lugares planos y de mal drenajes como laguna Cayutúe, predomina el bosque húmedo de galería compuesto principalmente por canelo, coigüe, patagua y pitra.</li><li>Recorreremos lugares paradisíacos en donde veremos lagos, volcanes,  saltos de agua y bosques nativos.</li><li>Tendremos la posibilidad de disfrutar del canto de un ave endémica como el Chucao.</li></ul>|	<ul><li><b>Puerto Montt o Puerto Varas:&nbsp;</b>Recogida en lugar de alojamiento o punto a convenir.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	saltos-de-petrohue|	40000|	40000|	2019-06-01|	2022-12-31|	2019-03-31 20:54:32|	2022-02-21 12:53:18|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	40000|	40000|	24|	2|	2019-10-23|	Petrohue Falls|	auto|	40000|	NULL|	Español|	11:00|	100p-7days|	0|	1|	1|	Angelmo Tours|	NULL|
16|	21|	Saltos de Petrohue|	<ul><li>Los Saltos del Río Petrohué son caidas de agua ubicadas a una corta distancia río abajo del lago Todos Los Santos.Se encuentran dentro del Parque nacional Vicente Pérez Rosales cercano a la ruta hacia Petrohué, una localidad al borde de aquel lago.&nbsp;</li><li>Entre las aves se destacan el pato correntino, el carpintero negro, el picaflor chico, la tagua común, el águila y el martín pescador.</li><li>La mayor parte de los bosques del parque corresponden al tipo siempreverde, donde se desarrolla una amplia gama de ambientes. En lugares planos y de mal drenajes como laguna Cayutúe, predomina el bosque húmedo de galería compuesto principalmente por canelo, coigüe, patagua y pitra.</li><li>Recorreremos lugares paradisíacos en donde veremos lagos, volcanes,  saltos de agua y bosques nativos.</li><li>Tendremos la posibilidad de disfrutar del canto de un ave endémica como el Chucao.</li></ul>|	<ul><li><b>Puerto Montt o Puerto Varas:&nbsp;</b>Recogida en lugar de alojamiento o punto a convenir.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	saltos-de-petrohue|	40000|	40000|	2019-06-01|	2022-12-31|	2019-03-31 20:54:32|	2022-02-21 12:53:18|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	40000|	40000|	24|	2|	2019-10-23|	Petrohue Falls|	auto|	40000|	NULL|	Español|	11:00|	100p-7days|	0|	1|	1|	Angelmo Tours|	NULL|
17|	21|	Avistamiento de Aves Quenuir|	El avistamiento de aves en Quenuir ubicado en la desembocadura del río Maullín y la Laguna Las Lajas son lugares privilegiados ya que concentran el 53% de las aves migratorias de Chile.|	<ul><li><b>Punto inicio del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Punto de retorno del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Hora de inicio del tour:</b> 07.30 hrs</li><li><b>Duración del tour:</b> 11 hrs.</li><li><b>Días de operación: </b>De Lunes a Domingo</li><li><b>Idioma del guiado del tour : </b>Español</li></ul>|	avistamiento-de-aves-quenuir|	99500|	99500|	2019-06-01|	2022-12-31|	2019-04-01 13:57:20|	2022-02-21 12:54:08|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	99500|	99500|	24|	2|	2019-10-23|	Quenuir Bird Watching|	auto|	99500|	NULL|	Español|	07:30|	100p-7days|	0|	1|	1|	Angelmo Tours|	NULL|
17|	21|	Avistamiento de Aves Quenuir|	El avistamiento de aves en Quenuir ubicado en la desembocadura del río Maullín y la Laguna Las Lajas son lugares privilegiados ya que concentran el 53% de las aves migratorias de Chile.|	<ul><li><b>Punto inicio del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Punto de retorno del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Hora de inicio del tour:</b> 07.30 hrs</li><li><b>Duración del tour:</b> 11 hrs.</li><li><b>Días de operación: </b>De Lunes a Domingo</li><li><b>Idioma del guiado del tour : </b>Español</li></ul>|	avistamiento-de-aves-quenuir|	99500|	99500|	2019-06-01|	2022-12-31|	2019-04-01 13:57:20|	2022-02-21 12:54:08|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	99500|	99500|	24|	2|	2019-10-23|	Quenuir Bird Watching|	auto|	99500|	NULL|	Español|	07:30|	100p-7days|	0|	1|	1|	Angelmo Tours|	NULL|
17|	21|	Avistamiento de Aves Quenuir|	El avistamiento de aves en Quenuir ubicado en la desembocadura del río Maullín y la Laguna Las Lajas son lugares privilegiados ya que concentran el 53% de las aves migratorias de Chile.|	<ul><li><b>Punto inicio del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Punto de retorno del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Hora de inicio del tour:</b> 07.30 hrs</li><li><b>Duración del tour:</b> 11 hrs.</li><li><b>Días de operación: </b>De Lunes a Domingo</li><li><b>Idioma del guiado del tour : </b>Español</li></ul>|	avistamiento-de-aves-quenuir|	99500|	99500|	2019-06-01|	2022-12-31|	2019-04-01 13:57:20|	2022-02-21 12:54:08|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	99500|	99500|	24|	2|	2019-10-23|	Quenuir Bird Watching|	auto|	99500|	NULL|	Español|	07:30|	100p-7days|	0|	1|	1|	Angelmo Tours|	NULL|
17|	21|	Avistamiento de Aves Quenuir|	El avistamiento de aves en Quenuir ubicado en la desembocadura del río Maullín y la Laguna Las Lajas son lugares privilegiados ya que concentran el 53% de las aves migratorias de Chile.|	<ul><li><b>Punto inicio del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Punto de retorno del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Hora de inicio del tour:</b> 07.30 hrs</li><li><b>Duración del tour:</b> 11 hrs.</li><li><b>Días de operación: </b>De Lunes a Domingo</li><li><b>Idioma del guiado del tour : </b>Español</li></ul>|	avistamiento-de-aves-quenuir|	99500|	99500|	2019-06-01|	2022-12-31|	2019-04-01 13:57:20|	2022-02-21 12:54:08|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	99500|	99500|	24|	2|	2019-10-23|	Quenuir Bird Watching|	auto|	99500|	NULL|	Español|	07:30|	100p-7days|	0|	1|	1|	Angelmo Tours|	NULL|
17|	21|	Avistamiento de Aves Quenuir|	El avistamiento de aves en Quenuir ubicado en la desembocadura del río Maullín y la Laguna Las Lajas son lugares privilegiados ya que concentran el 53% de las aves migratorias de Chile.|	<ul><li><b>Punto inicio del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Punto de retorno del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Hora de inicio del tour:</b> 07.30 hrs</li><li><b>Duración del tour:</b> 11 hrs.</li><li><b>Días de operación: </b>De Lunes a Domingo</li><li><b>Idioma del guiado del tour : </b>Español</li></ul>|	avistamiento-de-aves-quenuir|	99500|	99500|	2019-06-01|	2022-12-31|	2019-04-01 13:57:20|	2022-02-21 12:54:08|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	99500|	99500|	24|	2|	2019-10-23|	Quenuir Bird Watching|	auto|	99500|	NULL|	Español|	07:30|	100p-7days|	0|	1|	1|	Angelmo Tours|	NULL|
17|	21|	Avistamiento de Aves Quenuir|	El avistamiento de aves en Quenuir ubicado en la desembocadura del río Maullín y la Laguna Las Lajas son lugares privilegiados ya que concentran el 53% de las aves migratorias de Chile.|	<ul><li><b>Punto inicio del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Punto de retorno del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Hora de inicio del tour:</b> 07.30 hrs</li><li><b>Duración del tour:</b> 11 hrs.</li><li><b>Días de operación: </b>De Lunes a Domingo</li><li><b>Idioma del guiado del tour : </b>Español</li></ul>|	avistamiento-de-aves-quenuir|	99500|	99500|	2019-06-01|	2022-12-31|	2019-04-01 13:57:20|	2022-02-21 12:54:08|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	99500|	99500|	24|	2|	2019-10-23|	Quenuir Bird Watching|	auto|	99500|	NULL|	Español|	07:30|	100p-7days|	0|	1|	1|	Angelmo Tours|	NULL|
17|	21|	Avistamiento de Aves Quenuir|	El avistamiento de aves en Quenuir ubicado en la desembocadura del río Maullín y la Laguna Las Lajas son lugares privilegiados ya que concentran el 53% de las aves migratorias de Chile.|	<ul><li><b>Punto inicio del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Punto de retorno del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Hora de inicio del tour:</b> 07.30 hrs</li><li><b>Duración del tour:</b> 11 hrs.</li><li><b>Días de operación: </b>De Lunes a Domingo</li><li><b>Idioma del guiado del tour : </b>Español</li></ul>|	avistamiento-de-aves-quenuir|	99500|	99500|	2019-06-01|	2022-12-31|	2019-04-01 13:57:20|	2022-02-21 12:54:08|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	99500|	99500|	24|	2|	2019-10-23|	Quenuir Bird Watching|	auto|	99500|	NULL|	Español|	07:30|	100p-7days|	0|	1|	1|	Angelmo Tours|	NULL|
17|	21|	Avistamiento de Aves Quenuir|	El avistamiento de aves en Quenuir ubicado en la desembocadura del río Maullín y la Laguna Las Lajas son lugares privilegiados ya que concentran el 53% de las aves migratorias de Chile.|	<ul><li><b>Punto inicio del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Punto de retorno del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Hora de inicio del tour:</b> 07.30 hrs</li><li><b>Duración del tour:</b> 11 hrs.</li><li><b>Días de operación: </b>De Lunes a Domingo</li><li><b>Idioma del guiado del tour : </b>Español</li></ul>|	avistamiento-de-aves-quenuir|	99500|	99500|	2019-06-01|	2022-12-31|	2019-04-01 13:57:20|	2022-02-21 12:54:08|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	99500|	99500|	24|	2|	2019-10-23|	Quenuir Bird Watching|	auto|	99500|	NULL|	Español|	07:30|	100p-7days|	0|	1|	1|	Angelmo Tours|	NULL|
17|	21|	Avistamiento de Aves Quenuir|	El avistamiento de aves en Quenuir ubicado en la desembocadura del río Maullín y la Laguna Las Lajas son lugares privilegiados ya que concentran el 53% de las aves migratorias de Chile.|	<ul><li><b>Punto inicio del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Punto de retorno del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Hora de inicio del tour:</b> 07.30 hrs</li><li><b>Duración del tour:</b> 11 hrs.</li><li><b>Días de operación: </b>De Lunes a Domingo</li><li><b>Idioma del guiado del tour : </b>Español</li></ul>|	avistamiento-de-aves-quenuir|	99500|	99500|	2019-06-01|	2022-12-31|	2019-04-01 13:57:20|	2022-02-21 12:54:08|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	99500|	99500|	24|	2|	2019-10-23|	Quenuir Bird Watching|	auto|	99500|	NULL|	Español|	07:30|	100p-7days|	0|	1|	1|	Angelmo Tours|	NULL|
17|	21|	Avistamiento de Aves Quenuir|	El avistamiento de aves en Quenuir ubicado en la desembocadura del río Maullín y la Laguna Las Lajas son lugares privilegiados ya que concentran el 53% de las aves migratorias de Chile.|	<ul><li><b>Punto inicio del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Punto de retorno del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Hora de inicio del tour:</b> 07.30 hrs</li><li><b>Duración del tour:</b> 11 hrs.</li><li><b>Días de operación: </b>De Lunes a Domingo</li><li><b>Idioma del guiado del tour : </b>Español</li></ul>|	avistamiento-de-aves-quenuir|	99500|	99500|	2019-06-01|	2022-12-31|	2019-04-01 13:57:20|	2022-02-21 12:54:08|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	99500|	99500|	24|	2|	2019-10-23|	Quenuir Bird Watching|	auto|	99500|	NULL|	Español|	07:30|	100p-7days|	0|	1|	1|	Angelmo Tours|	NULL|
17|	21|	Avistamiento de Aves Quenuir|	El avistamiento de aves en Quenuir ubicado en la desembocadura del río Maullín y la Laguna Las Lajas son lugares privilegiados ya que concentran el 53% de las aves migratorias de Chile.|	<ul><li><b>Punto inicio del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Punto de retorno del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Hora de inicio del tour:</b> 07.30 hrs</li><li><b>Duración del tour:</b> 11 hrs.</li><li><b>Días de operación: </b>De Lunes a Domingo</li><li><b>Idioma del guiado del tour : </b>Español</li></ul>|	avistamiento-de-aves-quenuir|	99500|	99500|	2019-06-01|	2022-12-31|	2019-04-01 13:57:20|	2022-02-21 12:54:08|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	99500|	99500|	24|	2|	2019-10-23|	Quenuir Bird Watching|	auto|	99500|	NULL|	Español|	07:30|	100p-7days|	0|	1|	1|	Angelmo Tours|	NULL|
17|	21|	Avistamiento de Aves Quenuir|	El avistamiento de aves en Quenuir ubicado en la desembocadura del río Maullín y la Laguna Las Lajas son lugares privilegiados ya que concentran el 53% de las aves migratorias de Chile.|	<ul><li><b>Punto inicio del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Punto de retorno del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Hora de inicio del tour:</b> 07.30 hrs</li><li><b>Duración del tour:</b> 11 hrs.</li><li><b>Días de operación: </b>De Lunes a Domingo</li><li><b>Idioma del guiado del tour : </b>Español</li></ul>|	avistamiento-de-aves-quenuir|	99500|	99500|	2019-06-01|	2022-12-31|	2019-04-01 13:57:20|	2022-02-21 12:54:08|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	99500|	99500|	24|	2|	2019-10-23|	Quenuir Bird Watching|	auto|	99500|	NULL|	Español|	07:30|	100p-7days|	0|	1|	1|	Angelmo Tours|	pago aprobado|
17|	21|	Avistamiento de Aves Quenuir|	El avistamiento de aves en Quenuir ubicado en la desembocadura del río Maullín y la Laguna Las Lajas son lugares privilegiados ya que concentran el 53% de las aves migratorias de Chile.|	<ul><li><b>Punto inicio del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Punto de retorno del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Hora de inicio del tour:</b> 07.30 hrs</li><li><b>Duración del tour:</b> 11 hrs.</li><li><b>Días de operación: </b>De Lunes a Domingo</li><li><b>Idioma del guiado del tour : </b>Español</li></ul>|	avistamiento-de-aves-quenuir|	99500|	99500|	2019-06-01|	2022-12-31|	2019-04-01 13:57:20|	2022-02-21 12:54:08|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	99500|	99500|	24|	2|	2019-10-23|	Quenuir Bird Watching|	auto|	99500|	NULL|	Español|	07:30|	100p-7days|	0|	1|	1|	Angelmo Tours|	pago extornado|
18|	21|	Tour Chiloé Mitologico y Tradicional|	<ul><li>Navegaremos por el Canal de Chacao por alrededor de 30 minutos.</li><li>Esta zona&nbsp;es la puerta de entrada de la Isla Grande de Chiloé y a sus costumbres y tradiciones.&nbsp;</li><li>Recorreremos el fuerte San Antonio en la ciudad de Ancud emplazamiento importantisimo en la defensa de la ciudad años atras.</li><li>La Iglesia San Francisco de Castro es una de las iglesias más importantes de todo el sur de Chile debido a su antigüedad como por el trabajo de sus maderas, cuya construcción data de comienzos de siglo y caracteriza por sus finas maderas de alerce.&nbsp;</li><li>Está&nbsp;ubicada frente a la Plaza de Armas de la ciudad, tuvo una primera construcción en el año 1567 y su última reconstrucción fue en el año 1910. Fue declarada Patrimonio de la Humanidad el año 2000.</li><li>Visitaremos la ciudad de Dalcahue cuna de la actividad canoera y lugar de la Feria Artesanal mas importante de la Isla.</li></ul>|	<ul><li><b>Puerto Montt o Puerto Varas:&nbsp;</b>Recogida en lugar de alojamiento o punto a convenir.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	tour-chiloe-mitologico-y-tradicional|	55000|	30000|	2019-06-01|	2022-12-31|	2019-04-01 17:08:37|	2022-02-21 12:55:33|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	55000|	30000|	24|	2|	2019-10-23|	Chiloé Mythological and Traditional Tour|	auto|	55000|	NULL|	Español|	08:00|	100p-7days|	0|	1|	1|	Angelmo Tours|	NULL|
18|	21|	Tour Chiloé Mitologico y Tradicional|	<ul><li>Navegaremos por el Canal de Chacao por alrededor de 30 minutos.</li><li>Esta zona&nbsp;es la puerta de entrada de la Isla Grande de Chiloé y a sus costumbres y tradiciones.&nbsp;</li><li>Recorreremos el fuerte San Antonio en la ciudad de Ancud emplazamiento importantisimo en la defensa de la ciudad años atras.</li><li>La Iglesia San Francisco de Castro es una de las iglesias más importantes de todo el sur de Chile debido a su antigüedad como por el trabajo de sus maderas, cuya construcción data de comienzos de siglo y caracteriza por sus finas maderas de alerce.&nbsp;</li><li>Está&nbsp;ubicada frente a la Plaza de Armas de la ciudad, tuvo una primera construcción en el año 1567 y su última reconstrucción fue en el año 1910. Fue declarada Patrimonio de la Humanidad el año 2000.</li><li>Visitaremos la ciudad de Dalcahue cuna de la actividad canoera y lugar de la Feria Artesanal mas importante de la Isla.</li></ul>|	<ul><li><b>Puerto Montt o Puerto Varas:&nbsp;</b>Recogida en lugar de alojamiento o punto a convenir.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul>|	tour-chiloe-mitologico-y-tradicional|	55000|	30000|	2019-06-01|	2022-12-31|	2019-04-01 17:08:37|	2022-02-21 12:55:33|	1|	0|	published|	NULL|	NULL|	NULL|	0|	25|	0|	0|	1|	55000|	30000|	24|	2|	2019-10-23|	Chiloé Mythological and Traditional Tour|	auto|	55000|	NULL|	Español|	08:00|	100p-7days|	0|	1|	1|	Angelmo Tours|	NULL|
